Course Section,Course Subject,Course Number,Section Number,Section Status,Enrolled/Capacity,All Instructors,Units,Meeting Patterns,Locations,Course Tags,Instructional Format,Delivery Mode,Start Date,End Date,Academic Period,Overlapping Course(s)
CSEN 146L-2 - Computer Networks Laboratory (-),Computer Science and Engineering,146L,2,Open,0/15,Keyvan Moataghed,1,T | 5:30 PM - 8:15 PM,Rm 111 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 146L-3 - Computer Networks Laboratory (-),Computer Science and Engineering,146L,3,Open,0/15,Keyvan Moataghed,1,W | 2:15 PM - 5:00 PM,Rm 111 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 146L-4 - Computer Networks Laboratory (-),Computer Science and Engineering,146L,4,Open,0/15,Keyvan Moataghed,1,W | 5:30 PM - 8:15 PM,Rm 111 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 161-1 - Web Development,Computer Science and Engineering,161,1,Open,0/30,Navid Shaghaghi,4,T Th | 12:10 PM - 1:50 PM,Rm 164 Graham Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 161L-1 - Web Development Lab,Computer Science and Engineering,161L,1,Open,0/15,Navid Shaghaghi,1,M | 2:15 PM - 5:00 PM,Rm 111 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 161L-2 - Web Development Lab,Computer Science and Engineering,161L,2,Open,0/15,Navid Shaghaghi,1,M | 5:30 PM - 8:15 PM,Rm 111 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 163-1 - Web Usability,Computer Science and Engineering,163,1,Open,0/30,Ihan Hsiao | Sharon Hsiao,4,T Th | 10:20 AM - 12:00 PM,Rm 359 Alumni Science Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 163L-1 - Web Usability Laboratory,Computer Science and Engineering,163L,1,Open,0/15,Ihan Hsiao | Sharon Hsiao,1,Th | 2:15 PM - 5:00 PM,Rm 106 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 163L-2 - Web Usability Laboratory,Computer Science and Engineering,163L,2,Open,0/15,Ihan Hsiao | Sharon Hsiao,1,F | 2:15 PM - 5:00 PM,Rm 106 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 166-1 - Artificial Intelligence,Computer Science and Engineering,166,1,Open,0/30,,4,T Th | 12:10 PM - 1:50 PM,Rm 309 Daly Science 300,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 166L-1 - Artificial Intelligence Laboratory,Computer Science and Engineering,166L,1,Open,0/15,,1,Th | 2:15 PM - 5:00 PM,Rm 215 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 166L-2 - Artificial Intelligence Laboratory,Computer Science and Engineering,166L,2,Open,0/15,,1,F | 2:15 PM - 5:00 PM,Rm 215 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 169-1 - Web Information Management,Computer Science and Engineering,169,1,Open,0/30,Yi Fang,4,T Th | 10:20 AM - 12:00 PM,Rm 108 Alameda hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 169L-1 - Web Search and Information Retrieval Laboratory,Computer Science and Engineering,169L,1,Open,0/15,Yi Fang,1,M | 2:15 PM - 5:00 PM,Rm 215 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 169L-2 - Web Search and Information Retrieval Laboratory,Computer Science and Engineering,169L,2,Open,0/15,Yi Fang,1,M | 5:30 PM - 8:15 PM,Rm 215 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 171-1 - Principles of Design and Implementation of Programming Languages,Computer Science and Engineering,171,1,Open,0/30,Hien Vu,4,M W F | 11:45 AM - 12:50 PM,RM 3301 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 174-1 - Software Engineering (-),Computer Science and Engineering,174,1,Open,0/30,Michael Schimpf,4,M W F | 10:30 AM - 11:35 AM,Rm 104 Alameda hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 174-2 - Software Engineering (-),Computer Science and Engineering,174,2,Open,0/30,Michael Schimpf,4,M W F | 11:45 AM - 12:50 PM,Rm 104 Alameda hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 174L-1 - Software Engineering Laboratory,Computer Science and Engineering,174L,1,Open,0/15,Michael Schimpf,1,T | 2:15 PM - 5:00 PM,Rm 224 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 174L-2 - Software Engineering Laboratory,Computer Science and Engineering,174L,2,Open,0/15,Michael Schimpf,1,T | 5:30 PM - 8:15 PM,Rm 224 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 174L-3 - Software Engineering Laboratory,Computer Science and Engineering,174L,3,Open,0/15,Michael Schimpf,1,W | 2:15 PM - 5:00 PM,Rm 224 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 174L-4 - Software Engineering Laboratory,Computer Science and Engineering,174L,4,Open,0/15,Michael Schimpf,1,W | 5:30 PM - 8:15 PM,Rm 224 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 175-1 - Introduction to Formal Language Theory and Compiler Construction,Computer Science and Engineering,175,1,Open,0/30,Darren Atkinson,4,M W F | 10:30 AM - 11:35 AM,Rm 102 Alameda hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 175-2 - Introduction to Formal Language Theory and Compiler Construction,Computer Science and Engineering,175,2,Open,0/30,Darren Atkinson,4,M W F | 1:00 PM - 2:05 PM,Rm 309 Daly Science 300,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 175L-1 - Introduction to Formal Language Theory and Compiler Construction Laboratory,Computer Science and Engineering,175L,1,Open,0/15,Darren Atkinson,1,W | 2:15 PM - 5:00 PM,Rm 203 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 175L-2 - Introduction to Formal Language Theory and Compiler Construction Laboratory,Computer Science and Engineering,175L,2,Open,0/15,Darren Atkinson,1,W | 5:30 PM - 8:15 PM,Rm 203 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 175L-3 - Introduction to Formal Language Theory and Compiler Construction Laboratory,Computer Science and Engineering,175L,3,Open,0/15,Darren Atkinson,1,Th | 2:15 PM - 5:00 PM,Rm 203 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 175L-4 - Introduction to Formal Language Theory and Compiler Construction Laboratory,Computer Science and Engineering,175L,4,Open,0/15,Darren Atkinson,1,Th | 5:30 PM - 8:15 PM,Rm 203 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 177-1 - Operating Systems (-),Computer Science and Engineering,177,1,Open,0/30,Salem Al Agtash,4,M W F | 8:00 AM - 9:05 AM,Rm 101 Alameda hall,Pathways :: The Digital Age,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CSEN 177-2 - Operating Systems (-),Computer Science and Engineering,177,2,Open,0/30,Yan Cui,4,M W F | 10:30 AM - 11:35 AM,RM 3301 SCDI,Pathways :: The Digital Age,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
